basis,scan coordinate,method,state index,spin multiplicity,spin type,energy (Hartree)
cc-pvdz,0.20000000000000018,LDA,21,3,INVARIANT_MIX,-152.61509156024945
cc-pvdz,0.20000000000000018,LDA,22,3,INVARIANT_MIX,-152.60519718161038
cc-pvdz,0.20000000000000018,LDA,23,3,INVARIANT_MIX,-152.60519718161024
cc-pvdz,0.20000000000000018,LDA,24,3,INVARIANT_MIX,-152.60519718161015
cc-pvdz,0.20000000000000018,LDA,9,1,INVARIANT_MIX,-152.60423343294036
cc-pvdz,0.20000000000000018,LDA,25,3,INVARIANT_MIX,-152.585757639212
cc-pvdz,0.20000000000000018,LDA,26,3,INVARIANT_MIX,-152.58575763921195
cc-pvdz,0.20000000000000018,LDA,27,3,INVARIANT_MIX,-152.58575763921166
cc-pvdz,0.20000000000000018,LDA,10,1,INVARIANT_MIX,-152.5317559896824
cc-pvdz,0.20000000000000018,LDA,28,3,INVARIANT_MIX,-152.52908618817543
cc-pvdz,0.20000000000000018,LDA,29,3,INVARIANT_MIX,-152.52908618817534
cc-pvdz,0.20000000000000018,LDA,30,3,INVARIANT_MIX,-152.52908618817526
cc-pvdz,0.20000000000000018,LDA,11,1,INVARIANT_MIX,-152.50159749153357
cc-pvdz,0.20000000000000018,LDA,31,3,INVARIANT_MIX,-152.4968721454741
cc-pvdz,0.20000000000000018,LDA,32,3,INVARIANT_MIX,-152.4968721454741
cc-pvdz,0.20000000000000018,LDA,33,3,INVARIANT_MIX,-152.49687214547401
cc-pvdz,0.20000000000000018,LDA,34,3,INVARIANT_MIX,-152.47584825571258
cc-pvdz,0.20000000000000018,LDA,35,3,INVARIANT_MIX,-152.47584825571258
cc-pvdz,0.20000000000000018,LDA,36,3,INVARIANT_MIX,-152.47584825571252
cc-pvdz,0.20000000000000018,LDA,12,1,INVARIANT_MIX,-152.445872057795
cc-pvdz,0.20000000000000018,LDA,37,3,INVARIANT_MIX,-152.37902326169853
cc-pvdz,0.20000000000000018,LDA,38,3,INVARIANT_MIX,-152.3790232616985
cc-pvdz,0.20000000000000018,LDA,39,3,INVARIANT_MIX,-152.37902326169822
cc-pvdz,0.20000000000000018,LDA,13,1,INVARIANT_MIX,-152.37218437722257
cc-pvdz,0.20000000000000018,LDA,40,3,INVARIANT_MIX,-152.349530978978
cc-pvdz,0.20000000000000018,LDA,41,3,INVARIANT_MIX,-152.34953097897795
cc-pvdz,0.20000000000000018,LDA,42,3,INVARIANT_MIX,-152.34953097897773
cc-pvdz,0.20000000000000018,LDA,14,1,INVARIANT_MIX,-152.34805801189464
cc-pvdz,0.20000000000000018,LDA,15,1,INVARIANT_MIX,-152.34387620271934
cc-pvdz,0.20000000000000018,LDA,43,3,INVARIANT_MIX,-152.2139441596521
cc-pvdz,0.20000000000000018,LDA,44,3,INVARIANT_MIX,-152.21394415965196
cc-pvdz,0.20000000000000018,LDA,45,3,INVARIANT_MIX,-152.21394415965193
cc-pvdz,0.20000000000000018,LDA,16,1,INVARIANT_MIX,-152.14811558025417
cc-pvdz,0.20000000000000018,LDA,17,1,INVARIANT_MIX,-152.13881670863506
cc-pvdz,0.20000000000000018,LDA,18,1,INVARIANT_MIX,-152.13300312271085
cc-pvdz,0.20000000000000018,LDA,19,1,INVARIANT_MIX,-152.09881493866362
cc-pvdz,0.20000000000000018,LDA,20,1,INVARIANT_MIX,-152.0567804960578
cc-pvdz,0.30000000000000004,LDA,1,1,INVARIANT_MIX,-153.08221465547453
cc-pvdz,0.30000000000000004,LDA,1,3,INVARIANT_MIX,-153.0634910473272
cc-pvdz,0.30000000000000004,LDA,2,3,INVARIANT_MIX,-153.0634910473271
cc-pvdz,0.30000000000000004,LDA,3,3,INVARIANT_MIX,-153.06349104732703
cc-pvdz,0.30000000000000004,LDA,2,1,INVARIANT_MIX,-152.99331720224097
cc-pvdz,0.30000000000000004,LDA,4,3,INVARIANT_MIX,-152.96200705977046
cc-pvdz,0.30000000000000004,LDA,5,3,INVARIANT_MIX,-152.96200705977043
cc-pvdz,0.30000000000000004,LDA,6,3,INVARIANT_MIX,-152.96200705977034
cc-pvdz,0.30000000000000004,LDA,3,1,INVARIANT_MIX,-152.94308107876523
cc-pvdz,0.30000000000000004,LDA,7,3,INVARIANT_MIX,-152.93480393216532
cc-pvdz,0.30000000000000004,LDA,8,3,INVARIANT_MIX,-152.9348039321653
cc-pvdz,0.30000000000000004,LDA,9,3,INVARIANT_MIX,-152.93480393216527
cc-pvdz,0.30000000000000004,LDA,1,5,INVARIANT_MIX,-152.8510503614687
cc-pvdz,0.30000000000000004,LDA,2,5,INVARIANT_MIX,-152.8510503614687
cc-pvdz,0.30000000000000004,LDA,3,5,INVARIANT_MIX,-152.85105036146857
cc-pvdz,0.30000000000000004,LDA,4,5,INVARIANT_MIX,-152.85105036146854
cc-pvdz,0.30000000000000004,LDA,5,5,INVARIANT_MIX,-152.85105036146854
cc-pvdz,0.30000000000000004,LDA,10,3,INVARIANT_MIX,-152.77973566741144
cc-pvdz,0.30000000000000004,LDA,11,3,INVARIANT_MIX,-152.77973566741136
cc-pvdz,0.30000000000000004,LDA,12,3,INVARIANT_MIX,-152.7797356674112
cc-pvdz,0.30000000000000004,LDA,4,1,INVARIANT_MIX,-152.77225171139492
cc-pvdz,0.30000000000000004,LDA,13,3,INVARIANT_MIX,-152.7547929102305
cc-pvdz,0.30000000000000004,LDA,14,3,INVARIANT_MIX,-152.7547929102304
cc-pvdz,0.30000000000000004,LDA,15,3,INVARIANT_MIX,-152.75479291023032
cc-pvdz,0.30000000000000004,LDA,5,1,INVARIANT_MIX,-152.74396513250673
cc-pvdz,0.30000000000000004,LDA,6,1,INVARIANT_MIX,-152.70721276305764
cc-pvdz,0.30000000000000004,LDA,7,1,INVARIANT_MIX,-152.69626871127292
cc-pvdz,0.30000000000000004,LDA,16,3,INVARIANT_MIX,-152.67801553951355
cc-pvdz,0.30000000000000004,LDA,17,3,INVARIANT_MIX,-152.67801553951338
cc-pvdz,0.30000000000000004,LDA,18,3,INVARIANT_MIX,-152.67801553951332
cc-pvdz,0.30000000000000004,LDA,8,1,INVARIANT_MIX,-152.65709734129126
cc-pvdz,0.30000000000000004,LDA,19,3,INVARIANT_MIX,-152.61433642274196
cc-pvdz,0.30000000000000004,LDA,20,3,INVARIANT_MIX,-152.6143364227417
cc-pvdz,0.30000000000000004,LDA,21,3,INVARIANT_MIX,-152.61433642274162
cc-pvdz,0.30000000000000004,LDA,9,1,INVARIANT_MIX,-152.60670318921464
cc-pvdz,0.30000000000000004,LDA,22,3,INVARIANT_MIX,-152.60303308638996
cc-pvdz,0.30000000000000004,LDA,23,3,INVARIANT_MIX,-152.6030330863898
cc-pvdz,0.30000000000000004,LDA,24,3,INVARIANT_MIX,-152.60303308638964
cc-pvdz,0.30000000000000004,LDA,25,3,INVARIANT_MIX,-152.58036867417283
cc-pvdz,0.30000000000000004,LDA,26,3,INVARIANT_MIX,-152.5803686741728
cc-pvdz,0.30000000000000004,LDA,27,3,INVARIANT_MIX,-152.58036867417277
cc-pvdz,0.30000000000000004,LDA,10,1,INVARIANT_MIX,-152.53016575558212
cc-pvdz,0.30000000000000004,LDA,28,3,INVARIANT_MIX,-152.5271181868745
cc-pvdz,0.30000000000000004,LDA,29,3,INVARIANT_MIX,-152.52711818687445
cc-pvdz,0.30000000000000004,LDA,30,3,INVARIANT_MIX,-152.5271181868744
cc-pvdz,0.30000000000000004,LDA,31,3,INVARIANT_MIX,-152.49767121756568
cc-pvdz,0.30000000000000004,LDA,32,3,INVARIANT_MIX,-152.49767121756568
cc-pvdz,0.30000000000000004,LDA,33,3,INVARIANT_MIX,-152.49767121756543
cc-pvdz,0.30000000000000004,LDA,11,1,INVARIANT_MIX,-152.4956982958439
cc-pvdz,0.30000000000000004,LDA,34,3,INVARIANT_MIX,-152.4716181375283
cc-pvdz,0.30000000000000004,LDA,35,3,INVARIANT_MIX,-152.47161813752822
cc-pvdz,0.30000000000000004,LDA,36,3,INVARIANT_MIX,-152.47161813752808
cc-pvdz,0.30000000000000004,LDA,12,1,INVARIANT_MIX,-152.44466716214308
cc-pvdz,0.30000000000000004,LDA,37,3,INVARIANT_MIX,-152.38132846217735
cc-pvdz,0.30000000000000004,LDA,38,3,INVARIANT_MIX,-152.38132846217707
cc-pvdz,0.30000000000000004,LDA,39,3,INVARIANT_MIX,-152.38132846217692
cc-pvdz,0.30000000000000004,LDA,13,1,INVARIANT_MIX,-152.37446588713453
cc-pvdz,0.30000000000000004,LDA,14,1,INVARIANT_MIX,-152.3472890612022
cc-pvdz,0.30000000000000004,LDA,40,3,INVARIANT_MIX,-152.34379663414325
cc-pvdz,0.30000000000000004,LDA,41,3,INVARIANT_MIX,-152.3437966341432
cc-pvdz,0.30000000000000004,LDA,42,3,INVARIANT_MIX,-152.34379663414316
cc-pvdz,0.30000000000000004,LDA,15,1,INVARIANT_MIX,-152.33820837311683
cc-pvdz,0.30000000000000004,LDA,43,3,INVARIANT_MIX,-152.21221432919245
cc-pvdz,0.30000000000000004,LDA,44,3,INVARIANT_MIX,-152.21221432919242
cc-pvdz,0.30000000000000004,LDA,45,3,INVARIANT_MIX,-152.2122143291924
cc-pvdz,0.30000000000000004,LDA,16,1,INVARIANT_MIX,-152.14661338289434
cc-pvdz,0.30000000000000004,LDA,17,1,INVARIANT_MIX,-152.13828958649006
cc-pvdz,0.30000000000000004,LDA,18,1,INVARIANT_MIX,-152.12987414447375
cc-pvdz,0.30000000000000004,LDA,19,1,INVARIANT_MIX,-152.0977827862128
cc-pvdz,0.30000000000000004,LDA,20,1,INVARIANT_MIX,-152.05299277941026
cc-pvdz,0.40000000000000013,LDA,1,1,INVARIANT_MIX,-153.08414933870782
cc-pvdz,0.40000000000000013,LDA,1,3,INVARIANT_MIX,-153.06137179285616
cc-pvdz,0.40000000000000013,LDA,2,3,INVARIANT_MIX,-153.06137179285597
cc-pvdz,0.40000000000000013,LDA,3,3,INVARIANT_MIX,-153.06137179285597
cc-pvdz,0.40000000000000013,LDA,2,1,INVARIANT_MIX,-152.98729144183562
cc-pvdz,0.40000000000000013,LDA,4,3,INVARIANT_MIX,-152.96294684041192
cc-pvdz,0.40000000000000013,LDA,5,3,INVARIANT_MIX,-152.9629468404119
cc-pvdz,0.40000000000000013,LDA,6,3,INVARIANT_MIX,-152.9629468404116
cc-pvdz,0.40000000000000013,LDA,3,1,INVARIANT_MIX,-152.9409718268777
cc-pvdz,0.40000000000000013,LDA,7,3,INVARIANT_MIX,-152.92949871951072
cc-pvdz,0.40000000000000013,LDA,8,3,INVARIANT_MIX,-152.9294987195107
cc-pvdz,0.40000000000000013,LDA,9,3,INVARIANT_MIX,-152.9294987195107
cc-pvdz,0.40000000000000013,LDA,1,5,INVARIANT_MIX,-152.8487284768282
cc-pvdz,0.40000000000000013,LDA,2,5,INVARIANT_MIX,-152.84872847682814
cc-pvdz,0.40000000000000013,LDA,3,5,INVARIANT_MIX,-152.84872847682811
cc-pvdz,0.40000000000000013,LDA,4,5,INVARIANT_MIX,-152.8487284768281
cc-pvdz,0.40000000000000013,LDA,5,5,INVARIANT_MIX,-152.8487284768279
cc-pvdz,0.40000000000000013,LDA,10,3,INVARIANT_MIX,-152.78029376763018
cc-pvdz,0.40000000000000013,LDA,11,3,INVARIANT_MIX,-152.7802937676301
cc-pvdz,0.40000000000000013,LDA,12,3,INVARIANT_MIX,-152.78029376762996
cc-pvdz,0.40000000000000013,LDA,4,1,INVARIANT_MIX,-152.77301415739566
cc-pvdz,0.40000000000000013,LDA,13,3,INVARIANT_MIX,-152.74984203276293
cc-pvdz,0.40000000000000013,LDA,14,3,INVARIANT_MIX,-152.74984203276287
cc-pvdz,0.40000000000000013,LDA,15,3,INVARIANT_MIX,-152.7498420327628
cc-pvdz,0.40000000000000013,LDA,5,1,INVARIANT_MIX,-152.73865093360834
cc-pvdz,0.40000000000000013,LDA,6,1,INVARIANT_MIX,-152.70461876318836
cc-pvdz,0.40000000000000013,LDA,7,1,INVARIANT_MIX,-152.69854423538956
cc-pvdz,0.40000000000000013,LDA,16,3,INVARIANT_MIX,-152.67985698322386
cc-pvdz,0.40000000000000013,LDA,17,3,INVARIANT_MIX,-152.67985698322377
cc-pvdz,0.40000000000000013,LDA,18,3,INVARIANT_MIX,-152.67985698322357
cc-pvdz,0.40000000000000013,LDA,8,1,INVARIANT_MIX,-152.6507852551993
cc-pvdz,0.40000000000000013,LDA,19,3,INVARIANT_MIX,-152.61303993585867
cc-pvdz,0.40000000000000013,LDA,20,3,INVARIANT_MIX,-152.6130399358586
cc-pvdz,0.40000000000000013,LDA,21,3,INVARIANT_MIX,-152.6130399358586
cc-pvdz,0.40000000000000013,LDA,9,1,INVARIANT_MIX,-152.60910966452116
cc-pvdz,0.40000000000000013,LDA,22,3,INVARIANT_MIX,-152.60014182036846
cc-pvdz,0.40000000000000013,LDA,23,3,INVARIANT_MIX,-152.60014182036824
cc-pvdz,0.40000000000000013,LDA,24,3,INVARIANT_MIX,-152.60014182036824
cc-pvdz,0.40000000000000013,LDA,25,3,INVARIANT_MIX,-152.5737873889078
cc-pvdz,0.40000000000000013,LDA,26,3,INVARIANT_MIX,-152.57378738890762
cc-pvdz,0.40000000000000013,LDA,27,3,INVARIANT_MIX,-152.57378738890748
cc-pvdz,0.40000000000000013,LDA,10,1,INVARIANT_MIX,-152.52791306995852
cc-pvdz,0.40000000000000013,LDA,28,3,INVARIANT_MIX,-152.52443165534396
cc-pvdz,0.40000000000000013,LDA,29,3,INVARIANT_MIX,-152.52443165534393
cc-pvdz,0.40000000000000013,LDA,30,3,INVARIANT_MIX,-152.5244316553438
cc-pvdz,0.40000000000000013,LDA,31,3,INVARIANT_MIX,-152.4977323267405
cc-pvdz,0.40000000000000013,LDA,32,3,INVARIANT_MIX,-152.49773232674045
cc-pvdz,0.40000000000000013,LDA,33,3,INVARIANT_MIX,-152.49773232674008
cc-pvdz,0.40000000000000013,LDA,11,1,INVARIANT_MIX,-152.48853114650296
cc-pvdz,0.40000000000000013,LDA,34,3,INVARIANT_MIX,-152.46665203618235
cc-pvdz,0.40000000000000013,LDA,35,3,INVARIANT_MIX,-152.46665203618227
cc-pvdz,0.40000000000000013,LDA,36,3,INVARIANT_MIX,-152.46665203618204
cc-pvdz,0.40000000000000013,LDA,12,1,INVARIANT_MIX,-152.44287541743105
cc-pvdz,0.40000000000000013,LDA,37,3,INVARIANT_MIX,-152.38288113477174
cc-pvdz,0.40000000000000013,LDA,38,3,INVARIANT_MIX,-152.38288113477157
cc-pvdz,0.40000000000000013,LDA,39,3,INVARIANT_MIX,-152.38288113477114
cc-pvdz,0.40000000000000013,LDA,13,1,INVARIANT_MIX,-152.37599878352188
cc-pvdz,0.40000000000000013,LDA,14,1,INVARIANT_MIX,-152.34602720619225
cc-pvdz,0.40000000000000013,LDA,40,3,INVARIANT_MIX,-152.33732910421472
cc-pvdz,0.40000000000000013,LDA,41,3,INVARIANT_MIX,-152.33732910421458
cc-pvdz,0.40000000000000013,LDA,42,3,INVARIANT_MIX,-152.33732910421458
cc-pvdz,0.40000000000000013,LDA,15,1,INVARIANT_MIX,-152.33180764298874
cc-pvdz,0.40000000000000013,LDA,43,3,INVARIANT_MIX,-152.20967299472443
cc-pvdz,0.40000000000000013,LDA,44,3,INVARIANT_MIX,-152.20967299472431
cc-pvdz,0.40000000000000013,LDA,45,3,INVARIANT_MIX,-152.2096729947243
cc-pvdz,0.40000000000000013,LDA,16,1,INVARIANT_MIX,-152.1443404123469
cc-pvdz,0.40000000000000013,LDA,17,1,INVARIANT_MIX,-152.13699107859105
cc-pvdz,0.40000000000000013,LDA,18,1,INVARIANT_MIX,-152.125975947164
cc-pvdz,0.40000000000000013,LDA,19,1,INVARIANT_MIX,-152.0959640205142
cc-pvdz,0.40000000000000013,LDA,20,1,INVARIANT_MIX,-152.04811195679287
cc-pvdz,0.5,LDA,1,1,INVARIANT_MIX,-153.0859936336763
cc-pvdz,0.5,LDA,1,3,INVARIANT_MIX,-153.05872285802863
cc-pvdz,0.5,LDA,2,3,INVARIANT_MIX,-153.05872285802857
cc-pvdz,0.5,LDA,3,3,INVARIANT_MIX,-153.05872285802857
cc-pvdz,0.5,LDA,2,1,INVARIANT_MIX,-152.98032066834023
cc-pvdz,0.5,LDA,4,3,INVARIANT_MIX,-152.9632913840753
cc-pvdz,0.5,LDA,5,3,INVARIANT_MIX,-152.96329138407478
cc-pvdz,0.5,LDA,6,3,INVARIANT_MIX,-152.96329138407467
cc-pvdz,0.5,LDA,3,1,INVARIANT_MIX,-152.93832988535212
cc-pvdz,0.5,LDA,7,3,INVARIANT_MIX,-152.92360949577127
cc-pvdz,0.5,LDA,8,3,INVARIANT_MIX,-152.9236094957711
cc-pvdz,0.5,LDA,9,3,INVARIANT_MIX,-152.92360949577093
cc-pvdz,0.5,LDA,1,5,INVARIANT_MIX,-152.8457463567148
cc-pvdz,0.5,LDA,2,5,INVARIANT_MIX,-152.84574635671478
cc-pvdz,0.5,LDA,3,5,INVARIANT_MIX,-152.84574635671478
cc-pvdz,0.5,LDA,4,5,INVARIANT_MIX,-152.84574635671476
cc-pvdz,0.5,LDA,5,5,INVARIANT_MIX,-152.8457463567146
cc-pvdz,0.5,LDA,10,3,INVARIANT_MIX,-152.78025493908314
cc-pvdz,0.5,LDA,11,3,INVARIANT_MIX,-152.7802549390827
cc-pvdz,0.5,LDA,12,3,INVARIANT_MIX,-152.7802549390827
cc-pvdz,0.5,LDA,4,1,INVARIANT_MIX,-152.77316902355653
cc-pvdz,0.5,LDA,13,3,INVARIANT_MIX,-152.74430411869014
cc-pvdz,0.5,LDA,14,3,INVARIANT_MIX,-152.74430411869014
cc-pvdz,0.5,LDA,15,3,INVARIANT_MIX,-152.74430411869002
cc-pvdz,0.5,LDA,5,1,INVARIANT_MIX,-152.7327303651032
cc-pvdz,0.5,LDA,6,1,INVARIANT_MIX,-152.70132289620426
cc-pvdz,0.5,LDA,7,1,INVARIANT_MIX,-152.7002466036788
cc-pvdz,0.5,LDA,16,3,INVARIANT_MIX,-152.68143709245592
cc-pvdz,0.5,LDA,17,3,INVARIANT_MIX,-152.68143709245578
cc-pvdz,0.5,LDA,18,3,INVARIANT_MIX,-152.68143709245575
cc-pvdz,0.5,LDA,8,1,INVARIANT_MIX,-152.64391434318955
cc-pvdz,0.5,LDA,9,1,INVARIANT_MIX,-152.61132296370315
cc-pvdz,0.5,LDA,19,3,INVARIANT_MIX,-152.61116961167232
cc-pvdz,0.5,LDA,20,3,INVARIANT_MIX,-152.61116961167198
cc-pvdz,0.5,LDA,21,3,INVARIANT_MIX,-152.6111696116719
cc-pvdz,0.5,LDA,22,3,INVARIANT_MIX,-152.59656095390577
cc-pvdz,0.5,LDA,23,3,INVARIANT_MIX,-152.59656095390562
cc-pvdz,0.5,LDA,24,3,INVARIANT_MIX,-152.59656095390554
cc-pvdz,0.5,LDA,25,3,INVARIANT_MIX,-152.56613207152088
cc-pvdz,0.5,LDA,26,3,INVARIANT_MIX,-152.56613207152088
cc-pvdz,0.5,LDA,27,3,INVARIANT_MIX,-152.5661320715208
cc-pvdz,0.5,LDA,10,1,INVARIANT_MIX,-152.5250013323522
cc-pvdz,0.5,LDA,28,3,INVARIANT_MIX,-152.52102900531395
cc-pvdz,0.5,LDA,29,3,INVARIANT_MIX,-152.52102900531386
cc-pvdz,0.5,LDA,30,3,INVARIANT_MIX,-152.52102900531375
cc-pvdz,0.5,LDA,31,3,INVARIANT_MIX,-152.49706000700948
cc-pvdz,0.5,LDA,32,3,INVARIANT_MIX,-152.49706000700942
cc-pvdz,0.5,LDA,33,3,INVARIANT_MIX,-152.49706000700925
cc-pvdz,0.5,LDA,11,1,INVARIANT_MIX,-152.4802311330384
cc-pvdz,0.5,LDA,34,3,INVARIANT_MIX,-152.46095095787248
cc-pvdz,0.5,LDA,35,3,INVARIANT_MIX,-152.46095095787226
cc-pvdz,0.5,LDA,36,3,INVARIANT_MIX,-152.46095095787223
cc-pvdz,0.5,LDA,12,1,INVARIANT_MIX,-152.44049605824412
cc-pvdz,0.5,LDA,37,3,INVARIANT_MIX,-152.3836835131792
cc-pvdz,0.5,LDA,38,3,INVARIANT_MIX,-152.38368351317916
cc-pvdz,0.5,LDA,39,3,INVARIANT_MIX,-152.38368351317916
cc-pvdz,0.5,LDA,13,1,INVARIANT_MIX,-152.3767855817912
cc-pvdz,0.5,LDA,14,1,INVARIANT_MIX,-152.34426992980318
cc-pvdz,0.5,LDA,40,3,INVARIANT_MIX,-152.33013009312938
cc-pvdz,0.5,LDA,41,3,INVARIANT_MIX,-152.33013009312918
cc-pvdz,0.5,LDA,42,3,INVARIANT_MIX,-152.3301300931291
cc-pvdz,0.5,LDA,15,1,INVARIANT_MIX,-152.32467563470541
cc-pvdz,0.5,LDA,43,3,INVARIANT_MIX,-152.2063224912702
cc-pvdz,0.5,LDA,44,3,INVARIANT_MIX,-152.20632249127019
cc-pvdz,0.5,LDA,45,3,INVARIANT_MIX,-152.20632249127019
cc-pvdz,0.5,LDA,16,1,INVARIANT_MIX,-152.14129887309167
cc-pvdz,0.5,LDA,17,1,INVARIANT_MIX,-152.13492281110337
cc-pvdz,0.5,LDA,18,1,INVARIANT_MIX,-152.12131280526683
cc-pvdz,0.5,LDA,19,1,INVARIANT_MIX,-152.09333611910392
cc-pvdz,0.5,LDA,20,1,INVARIANT_MIX,-152.0421729575017
cc-pvdz,0.6000000000000001,LDA,1,1,INVARIANT_MIX,-153.08764794401353
cc-pvdz,0.6000000000000001,LDA,1,3,INVARIANT_MIX,-153.0555451364171
cc-pvdz,0.6000000000000001,LDA,2,3,INVARIANT_MIX,-153.05554513641704
cc-pvdz,0.6000000000000001,LDA,3,3,INVARIANT_MIX,-153.05554513641695
cc-pvdz,0.6000000000000001,LDA,2,1,INVARIANT_MIX,-152.97250638403312
cc-pvdz,0.6000000000000001,LDA,4,3,INVARIANT_MIX,-152.96304233263945
cc-pvdz,0.6000000000000001,LDA,5,3,INVARIANT_MIX,-152.96304233263945
cc-pvdz,0.6000000000000001,LDA,6,3,INVARIANT_MIX,-152.96304233263922
cc-pvdz,0.6000000000000001,LDA,3,1,INVARIANT_MIX,-152.9351562326013
cc-pvdz,0.6000000000000001,LDA,7,3,INVARIANT_MIX,-152.91713625137126
cc-pvdz,0.6000000000000001,LDA,8,3,INVARIANT_MIX,-152.91713625137103
cc-pvdz,0.6000000000000001,LDA,9,3,INVARIANT_MIX,-152.91713625137095
cc-pvdz,0.6000000000000001,LDA,1,5,INVARIANT_MIX,-152.84210480291898
cc-pvdz,0.6000000000000001,LDA,2,5,INVARIANT_MIX,-152.84210480291898
cc-pvdz,0.6000000000000001,LDA,3,5,INVARIANT_MIX,-152.84210480291893
cc-pvdz,0.6000000000000001,LDA,4,5,INVARIANT_MIX,-152.8421048029189
cc-pvdz,0.6000000000000001,LDA,5,5,INVARIANT_MIX,-152.8421048029189
cc-pvdz,0.6000000000000001,LDA,10,3,INVARIANT_MIX,-152.77962082195185
cc-pvdz,0.6000000000000001,LDA,11,3,INVARIANT_MIX,-152.7796208219518
cc-pvdz,0.6000000000000001,LDA,12,3,INVARIANT_MIX,-152.77962082195148
cc-pvdz,0.6000000000000001,LDA,4,1,INVARIANT_MIX,-152.7727185130857
cc-pvdz,0.6000000000000001,LDA,13,3,INVARIANT_MIX,-152.73817986172037
cc-pvdz,0.6000000000000001,LDA,14,3,INVARIANT_MIX,-152.73817986172034
cc-pvdz,0.6000000000000001,LDA,15,3,INVARIANT_MIX,-152.73817986172017
cc-pvdz,0.6000000000000001,LDA,5,1,INVARIANT_MIX,-152.72620314652312
cc-pvdz,0.6000000000000001,LDA,6,1,INVARIANT_MIX,-152.70137777889312
cc-pvdz,0.6000000000000001,LDA,7,1,INVARIANT_MIX,-152.69732588228254
cc-pvdz,0.6000000000000001,LDA,16,3,INVARIANT_MIX,-152.682666413854
cc-pvdz,0.6000000000000001,LDA,17,3,INVARIANT_MIX,-152.68266641385395
cc-pvdz,0.6000000000000001,LDA,18,3,INVARIANT_MIX,-152.6826664138539
cc-pvdz,0.6000000000000001,LDA,8,1,INVARIANT_MIX,-152.6364844537629
cc-pvdz,0.6000000000000001,LDA,9,1,INVARIANT_MIX,-152.61324031617553
cc-pvdz,0.6000000000000001,LDA,19,3,INVARIANT_MIX,-152.60870366530614
cc-pvdz,0.6000000000000001,LDA,20,3,INVARIANT_MIX,-152.60870366530602
cc-pvdz,0.6000000000000001,LDA,21,3,INVARIANT_MIX,-152.60870366530602
cc-pvdz,0.6000000000000001,LDA,22,3,INVARIANT_MIX,-152.59231418648108
cc-pvdz,0.6000000000000001,LDA,23,3,INVARIANT_MIX,-152.59231418648102
cc-pvdz,0.6000000000000001,LDA,24,3,INVARIANT_MIX,-152.59231418648085
cc-pvdz,0.6000000000000001,LDA,25,3,INVARIANT_MIX,-152.55749398818176
cc-pvdz,0.6000000000000001,LDA,26,3,INVARIANT_MIX,-152.55749398818173
cc-pvdz,0.6000000000000001,LDA,27,3,INVARIANT_MIX,-152.55749398818168
cc-pvdz,0.6000000000000001,LDA,10,1,INVARIANT_MIX,-152.5214324674027
cc-pvdz,0.6000000000000001,LDA,28,3,INVARIANT_MIX,-152.51691092663086
cc-pvdz,0.6000000000000001,LDA,29,3,INVARIANT_MIX,-152.5169109266307
cc-pvdz,0.6000000000000001,LDA,30,3,INVARIANT_MIX,-152.5169109266307
cc-pvdz,0.6000000000000001,LDA,31,3,INVARIANT_MIX,-152.49565721319675
cc-pvdz,0.6000000000000001,LDA,32,3,INVARIANT_MIX,-152.4956572131966
cc-pvdz,0.6000000000000001,LDA,33,3,INVARIANT_MIX,-152.49565721319632
cc-pvdz,0.6000000000000001,LDA,11,1,INVARIANT_MIX,-152.4709029524463
cc-pvdz,0.6000000000000001,LDA,34,3,INVARIANT_MIX,-152.45451424658498
cc-pvdz,0.6000000000000001,LDA,35,3,INVARIANT_MIX,-152.4545142465848
cc-pvdz,0.6000000000000001,LDA,36,3,INVARIANT_MIX,-152.4545142465843
cc-pvdz,0.6000000000000001,LDA,12,1,INVARIANT_MIX,-152.43752623872965
cc-pvdz,0.6000000000000001,LDA,37,3,INVARIANT_MIX,-152.38373602867927
cc-pvdz,0.6000000000000001,LDA,38,3,INVARIANT_MIX,-152.38373602867918
cc-pvdz,0.6000000000000001,LDA,39,3,INVARIANT_MIX,-152.38373602867898
cc-pvdz,0.6000000000000001,LDA,13,1,INVARIANT_MIX,-152.3768270032884
cc-pvdz,0.6000000000000001,LDA,14,1,INVARIANT_MIX,-152.34201233410576
cc-pvdz,0.6000000000000001,LDA,40,3,INVARIANT_MIX,-152.32219958264295
cc-pvdz,0.6000000000000001,LDA,41,3,INVARIANT_MIX,-152.32219958264292
cc-pvdz,0.6000000000000001,LDA,42,3,INVARIANT_MIX,-152.3221995826425
cc-pvdz,0.6000000000000001,LDA,15,1,INVARIANT_MIX,-152.3168122603716
cc-pvdz,0.6000000000000001,LDA,43,3,INVARIANT_MIX,-152.2021634332889
cc-pvdz,0.6000000000000001,LDA,44,3,INVARIANT_MIX,-152.20216343328883
cc-pvdz,0.6000000000000001,LDA,45,3,INVARIANT_MIX,-152.20216343328877
cc-pvdz,0.6000000000000001,LDA,16,1,INVARIANT_MIX,-152.13748923052503
cc-pvdz,0.6000000000000001,LDA,17,1,INVARIANT_MIX,-152.13208476539003
cc-pvdz,0.6000000000000001,LDA,18,1,INVARIANT_MIX,-152.11588739678186
cc-pvdz,0.6000000000000001,LDA,19,1,INVARIANT_MIX,-152.08988152387414
cc-pvdz,0.6000000000000001,LDA,20,1,INVARIANT_MIX,-152.035203324408
cc-pvdz,0.7000000000000002,LDA,1,1,INVARIANT_MIX,-153.08903582409823
